1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2022,60131SCTFR9384B,110000431168,SCOT FORGE CO,9394 W BELMONT AVE,FRANKLIN PARK,COOK,IL,60131,"","",41.938112,-87.860972,NAD83,NA,"",SCOT FORGE,NO,332,Fabricated Metals,"","","","","","",332111,"","","","","",1322221039389,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,5.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,31071.000000,31071.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31071.100000,5.200000,0.000000,0.000000,5.100000,0.000000,0.100000,0.000000,0.000000,0.000000,31071.000000,0.000000,0.000000,31076.200000,"",PRODUCTION,1.000000
2022,6103WTRSTR611WL,110046378264,TRI STAR METALS LLC,611 W LAMM RD,FREEPORT,STEPHENSON,IL,61032,"","",42.258671,-89.629192,NAD83,NA,"",NA,NO,331,Primary Metals,"","","","","","",331222,"","","","","",1322221223997,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,5.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.000000,0.000000,13089.000000,0.000000,0.000000,0.000000,13089.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13100.000000,11.000000,0.000000,0.000000,0.000000,0.390000,10.610000,0.000000,0.000000,0.000000,13089.000000,0.000000,0.000000,13100.000000,"",PRODUCTION,0.920000
2022,60438BCHMC2700E,110000888718,NIPPON PAINT AUTOMOTIVE AMERICAS (NPAA),2701 E 170TH ST,LANSING,COOK,IL,60438,"","",41.584935,-87.548243,NAD83,NIPPON PAINT (USA) INC,787612795,NIPPON PAINT (USA) INC,NO,325,Chemicals,"","","","","","",325510,"","","","","",1322221412657,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,63.000000,429.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81361.000000,0.000000,0.000000,0.000000,0.000000,81361.000000,3.000000,0.000000,3.000000,0.000000,620.000000,0.000000,0.000000,0.000000,0.000000,620.000000,0.000000,81984.000000,492.000000,0.000000,0.000000,492.000000,0.000000,0.000000,0.000000,3.000000,94940.000000,81361.000000,915.000000,620.000000,178331.000000,0.000000,PRODUCTION,1.130000
2022,60628MSRYC1140E,110000434888,BULLEN MIDWEST INC,1140 E 103RD ST,CHICAGO,COOK,IL,60628,"","",41.707620,-87.595090,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325611,"","","","","",1322221269626,Diethanolamine,NO,0000111422,111-42-2,27516,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,60435RHCHMINDUS,110018289706,RHO CHEMICAL CO. INC.,30 INDUSTRY AVE,JOLIET,WILL,IL,60435,"","",41.549509,-88.084507,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325613,325199,325991,"","","",1322221301714,N-Methyl-2-pyrrolidone,NO,0000872504,872-50-4,72744,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,62243MWGMN501DO,110000439035,HUBBELL-WIEGMANN,501 W APPLE ST,FREEBURG,ST. CLAIR,IL,62243,"","",38.422681,-89.915383,NAD83,HUBBELL INC,001881858,HUBBELL INC,NO,332,Fabricated Metals,"","","","","","",332119,"","","","","",1322221326022,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30694.000000,0.000000,0.000000,0.000000,30694.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30694.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30694.000000,0.000000,0.000000,30694.000000,"",PRODUCTION,0.650000
2022,60658VNLRC4300W,110000436109,GREIF PACKAGING LLC,4300 W 130TH ST,ALSIP,COOK,IL,60803,"","",41.655070,-87.724403,NAD83,GREIF INC,004282661,GREIF INC,NO,332,Fabricated Metals,"","","","","","",332439,"","","","","",1322221316476,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5417.000000,22436.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27853.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,363.000000,0.000000,0.000000,363.000000,1648.000000,0.000000,1648.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2011.000000,27853.000000,0.000000,0.000000,27853.000000,0.000000,0.000000,0.000000,1648.000000,0.000000,363.000000,2679.000000,0.000000,32543.000000,"",PRODUCTION,0.950000
2022,62040PRCTM25NOR,110003064567,PRECOAT METALS,25 NORTHGATE IND US TRIAL DR,GRANITE CITY,MADISON,IL,62040,"","",38.746310,-90.129510,NAD83,AZZ INC,NA,AZZ INC,NO,332,Fabricated Metals,"","","","","","",332812,"","","","","",1322220747455,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,221.000000,78.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,299.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.000000,0.000000,0.000000,0.000000,0.000000,53.000000,0.000000,1496.000000,1496.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1549.000000,299.000000,0.000000,0.000000,299.000000,0.000000,0.000000,18322.000000,1496.000000,0.000000,53.000000,40716.000000,0.000000,60886.000000,"",PRODUCTION,1.060000
2022,62526DMCRN4666F,110050297936,ADM DECATUR COMPLEX,4666 FARIES PKWY E,DECATUR,MACON,IL,625265666,"","",39.870014,-88.890964,NAD83,ARCHER DANIELS MIDLAND CO,001307586,ARCHER DANIELS MIDLAND CO,NO,311,Food,"","","","","","",311221,325193,"","","","",1322221360252,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,9492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9492.000000,0.000000,0.000000,9492.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,179996.000000,0.000000,189488.000000,"",PRODUCTION,1.000000
2022,62526DMCRN4666F,110050297936,ADM DECATUR COMPLEX,4666 FARIES PKWY E,DECATUR,MACON,IL,625265666,"","",39.870014,-88.890964,NAD83,ARCHER DANIELS MIDLAND CO,001307586,ARCHER DANIELS MIDLAND CO,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1322221361886,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",ACTIVITY,1.000000
2022,61242MXXXX22614,110013886875,3M CO - CORDOVA,22614 RT 84 N,CORDOVA,ROCK ISLAND,IL,61242,"","",41.755000,-90.284167,NAD83,3M CO,006173082,3M CO,NO,325,Chemicals,"","","","","","",325998,"","","","","",1322221384100,Sulfuryl fluoride,NO,0002699798,2699-79-8,106385,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000000,383.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,383.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,383.000000,0.000000,0.000000,383.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,765558.000000,0.000000,765941.000000,"",PRODUCTION,0.800000
2022,60090NLNDD161CA,110000430276,INLAND DIE CASTING,161 CARPENTER,WHEELING,COOK,IL,60090,"","",42.129695,-87.921525,NAD83,RCM INDUSTRIES,616720314,RCM INDUSTRIES,NO,331,Primary Metals,"","","","","","",331523,"","","","","",1322221393248,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,"",PRODUCTION,1.070000
2022,6204WGTWYN2585E,110043807538,GATEWAY ENERGY & COKE CO,2585 EDWARDSVILLE ROAD,GRANITE CITY,MADISON,IL,62040,"","",38.696262,-90.131981,NAD83,SUNCOKE ENERGY INC,617339031,SUNCOKE ENERGY INC,NO,324,Petroleum,"","","","","","",324199,"","","","","",1322221127893,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000000,42.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177.730000,0.000000,0.000000,177.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177.730000,220.080000,0.000000,0.000000,42.350000,0.000000,177.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,220.080000,"",PRODUCTION,0.910000
2022,60131BLMNT3410N,110000431024,BELMONT PLATING WORKS,3410 N RIVER RD,FRANKLIN PARK,COOK,IL,60131,"","",41.940280,-87.853710,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1322221147059,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,3.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,61.000000,0.000000,61.000000,0.000000,2666.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,2731.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2731.000000,2760.000000,0.000000,0.000000,29.000000,43.920000,2687.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2760.000000,"",ACTIVITY,0.610000
2022,62263GRWMR17815,110000439080,PURINA ANIMAL NUTRITION LLC - NASHVILLE IL,17815 MOCKINGBIRD RD,NASHVILLE,WASHINGTON,IL,62263,"","",38.376907,-89.375083,NAD83,LAND O LAKES INC,006253835,LAND O LAKES INC,NO,311,Food,"","","","","","",311119,"","","","","",1322220755425,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2022,60439NCLCR135TH,110000595348,CITGO PETROLEUM CORP LEMONT REFINERY,135TH ST & NEW AVE,LEMONT,WILL,IL,60439,"","",41.656971,-88.044441,NAD83,CITGO HOLDING INC,858706773,CITGO HOLDING INC,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221154572,Cumene,NO,0000098828,98-82-8,18309,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,7.000000,2445.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2452.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2452.000000,0.000000,0.000000,2452.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2452.000000,"",PRODUCTION,0.910000
2022,62084SHLLLRTE11,110041962873,WOOD RIVER REFINERY,900 S CENTRAL AVE,ROXANA,MADISON,IL,62084,"","",38.840401,-90.070774,NAD83,WRB REFINING LP,794031356,WRB REFINING LP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221191947,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,1.200000,151.500000,27.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180.300000,0.000000,0.000000,0.000000,0.000000,248.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14273.700000,3.600000,0.000000,0.000000,217.000000,0.000000,0.000000,14743.100000,0.000000,382.800000,7.500000,0.000000,0.000000,390.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15133.400000,14923.400000,0.000000,0.000000,180.300000,14277.300000,465.800000,0.000000,0.000000,0.000000,390.300000,0.000000,0.000000,15313.700000,"",ACTIVITY,1.040000
2022,61265MLNPN54002,110000437554,SHERWIN-WILLIAMS CO,5400 23RD AVE,MOLINE,ROCK ISLAND,IL,61265,"","",41.488838,-90.462154,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1322221231222,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,100.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1197.000000,0.000000,1197.000000,0.000000,6.000000,0.000000,0.000000,180.000000,0.000000,186.000000,0.000000,1383.000000,106.000000,0.000000,0.000000,106.000000,0.000000,0.000000,0.000000,1197.000000,0.000000,0.000000,0.000000,186.000000,1489.000000,"",PRODUCTION,0.950000
2022,60622SPMTL1720E,110000434637,SIPI METALS CORP.,1720 ELSTON AVENUE,CHICAGO,COOK,IL,60642,"","",41.913364,-87.664551,NAD83,NA,"",NA,NO,331,Primary Metals,"","","","","","",331492,"","","","","",1322221293463,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.000000,122.000000,0.000000,0.000000,17.000000,0.000000,105.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,122.000000,"",PRODUCTION,1.890000
2022,60434MBLJLINTER,110000595339,EXXONMOBIL OIL CORP JOLIET REFINERY,25915 S FRONTAGE RD,CHANNAHON,WILL,IL,60410,"","",41.413831,-88.183460,NAD83,EXXON MOBIL CORP,001213214,EXXON MOBIL CORP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1322221340033,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1589.800000,45.500000,25.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1660.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033490,0.000000,0.000000,0.000000,0.000000,0.033490,0.000000,0.033490,1660.400000,0.000000,0.000000,1660.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.090000,0.033490,1700.523490,"",PRODUCTION,1.190000
2022,61109KNTFD1612S,110000437288,KENT NUTRITION GROUP INC F/K/A KENT FEEDS INC,1612 S BEND RD,ROCKFORD,WINNEBAGO,IL,61109,"","",42.178521,-89.085270,NAD83,KENT CORP,005269923,KENT CORP,NO,311,Food,"","","","","","",311119,"","","","","",1322220744344,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
